customer_id,archetype,area_type,assortment_reliability,wallet_share
755,habitual_regular,established,0.7383834789612628,0.5577104570665851
756,habitual_regular,established,0.8667220420413665,0.5273618201873632
757,habitual_regular,established,0.6454636203146632,0.5012577574627389
758,trialist,new_society,0.952483908196209,0.43795270248705126
759,power_user,established,0.9508984852055602,0.7377740769655771
760,habitual_regular,new_society,0.8475134085402384,0.7369008603503645
761,habitual_regular,new_society,0.9095008728994518,0.8984314042441173
762,habitual_regular,established,0.7731003571827394,0.40945035000160074
763,habitual_regular,established,0.9287824442487599,0.6291551669830158
764,promo_hunter,established,0.7414715995731376,0.2867454093475771
765,promo_hunter,established,0.8175776571780491,0.362486937375554
766,trialist,new_society,0.6585250898979765,0.5430641816314746
767,trialist,new_society,0.8740051149976663,0.7020113037940309
768,trialist,new_society,0.8366982711024942,0.5744858284374408
769,power_user,established,0.6113554086729329,0.9327002998511663
770,habitual_regular,established,0.8438473687537461,0.7792312435719431
771,habitual_regular,established,0.911724634846589,0.5811897620053864
772,promo_hunter,established,0.7026359291170662,0.2101427473384569
773,habitual_regular,established,0.6833198219710926,0.821009304115678
774,habitual_regular,established,0.9371269289860791,0.5706754744714653
775,promo_hunter,new_society,0.812052951332247,0.6969880249235708
776,trialist,established,0.97986507870783,0.566126207265537
777,habitual_regular,new_society,0.8147012491710359,0.7301090133432896
778,trialist,established,0.747196359491273,0.6391165951222754
779,habitual_regular,established,0.6974786613201354,0.8947189657460219
780,trialist,established,0.9639221555235759,0.6539409445444792
781,habitual_regular,established,0.8762010331991116,0.7368056698002445
782,promo_hunter,established,0.7898788229814316,0.3439766926184957
783,habitual_regular,new_society,0.7398731265242412,0.15661698796044307
784,promo_hunter,established,0.777452952112626,0.5761236590370097
785,power_user,established,0.6951284198603891,0.5834583801186067
786,trialist,established,0.9101115581682439,0.6781023098629336
787,habitual_regular,established,0.9753416624460207,0.466854296586907
788,habitual_regular,new_society,0.8476525428236442,0.3899008556792738
789,habitual_regular,established,0.8578082251738665,0.7124066977241277
790,promo_hunter,new_society,0.8860111603663137,0.1710178834219827
791,promo_hunter,established,0.5567704629983742,0.05545543224453307
792,trialist,established,0.8790895060749983,0.6433933411749655
793,trialist,new_society,0.7545681197851782,0.7275387654203906
794,trialist,established,0.781612703231208,0.6716641973275893
795,habitual_regular,established,0.888575343010824,0.5045265519302906
796,promo_hunter,established,0.9222006085413118,0.26086081276491974
797,habitual_regular,new_society,0.6832093569413569,0.6826320303137043
798,habitual_regular,established,0.9719883170662724,0.4083175523909736
799,promo_hunter,new_society,0.9225539615906178,0.10134984223117362
800,promo_hunter,new_society,0.7971873392692675,0.225839080816049
801,habitual_regular,established,0.7390346750906328,0.9232186839848925
802,habitual_regular,established,0.8712769463082572,0.865501548786309
803,promo_hunter,established,0.6955480898665594,0.37940311984461983
804,trialist,new_society,0.8626428038395889,0.44947782326105057
805,habitual_regular,new_society,0.8358824909696156,0.5519868364003454
806,trialist,established,0.7192841608736296,0.4597655460042214
807,trialist,established,0.6586867047662829,0.22192300580884453
808,habitual_regular,new_society,0.8405648786126863,0.6907477941891234
809,trialist,new_society,0.6022587799917005,0.28976715343949827
810,trialist,new_society,0.6260800122778443,0.4599937437086174
811,trialist,established,0.8910240979390983,0.5302716677439399
812,habitual_regular,established,0.7874740509148471,0.7196982148277556
813,habitual_regular,new_society,0.8569166049077136,0.5117813502575883
814,habitual_regular,established,0.6608362916290853,0.3997673104792548
815,habitual_regular,new_society,0.8806183482242891,0.1398062772652579
816,trialist,new_society,0.9094069384511532,0.4135906304564682
817,promo_hunter,established,0.8588637084093844,0.1350798394826733
818,habitual_regular,new_society,0.8523853112864433,0.4023507203277523
819,habitual_regular,established,0.4320722155012727,0.6107888452253197
820,trialist,established,0.9166362453679988,0.601958569526542
821,habitual_regular,established,0.7350707198464919,0.8033470648032943
822,habitual_regular,established,0.7669914981770546,0.7039522580614814
823,habitual_regular,new_society,0.6066496592574974,0.4743737524905917
824,habitual_regular,new_society,0.5541285944857901,0.4787029207445304
825,habitual_regular,new_society,0.6523501708757654,0.47451104547675743
826,promo_hunter,established,0.6727399527274076,0.4137754276956739
827,promo_hunter,established,0.899876983064325,0.3226451004463059
828,habitual_regular,established,0.7526899869533213,0.6683312074832918
829,habitual_regular,established,0.9172276387093834,0.44592853855300774
830,power_user,established,0.92389566513413,0.5979150896522666
831,habitual_regular,established,0.5559023377912865,0.5323357380271716
832,habitual_regular,established,0.962444108832022,0.7051559143536664
833,trialist,established,0.7914065480100081,0.32102031667168746
834,habitual_regular,new_society,0.7089117707921124,0.5116635620163774
835,trialist,established,0.7620556829294896,0.6761809776743316
836,power_user,established,0.5075454712458888,0.8628468351789129
837,trialist,established,0.721111699607733,0.7978708061448931
838,habitual_regular,established,0.9438713626583558,0.7712754070005083
839,habitual_regular,new_society,0.8749587573577018,0.7378815654304799
840,trialist,established,0.9467150691340636,0.5393388036038677
841,power_user,established,0.7033763707965413,0.6008679813866011
842,power_user,established,0.7514861416700399,0.789401564048135
843,promo_hunter,new_society,0.8923472292409506,0.5375587018333351
844,promo_hunter,established,0.7291260501314274,0.49296858444054303
845,trialist,new_society,0.8779799180041872,0.26957016751452695
846,trialist,new_society,0.792148082147046,0.6016895069258016
847,promo_hunter,new_society,0.870761857787504,0.19486649078615645
848,habitual_regular,established,0.7997455845653317,0.5089746243684976
849,habitual_regular,established,0.7206184358488755,0.7363965088478206
850,habitual_regular,established,0.5657168508581361,0.7572606070491057
851,promo_hunter,new_society,0.8177926016904817,0.4007896570230755
852,trialist,new_society,0.8677482004107863,0.5559223346486578
853,promo_hunter,new_society,0.5348150978777073,0.3109318153593656
854,promo_hunter,established,0.7234493992958628,0.2308915707843206
855,power_user,new_society,0.8528684487262959,0.5741363740809412
856,promo_hunter,new_society,0.8238946280939022,0.04485686558738391
857,power_user,established,0.597174740811317,0.8575339092592495
858,trialist,new_society,0.7490145630470176,0.7047839988847762
859,trialist,established,0.6281302005421578,0.5481467594736792
860,trialist,established,0.7222780333116624,0.5284996296080262
861,trialist,established,0.807273924984756,0.3549792702850794
862,power_user,new_society,0.8772599255862542,0.8552659710021915
863,trialist,established,0.9487879051941911,0.517472851919678
864,trialist,established,0.6581696543909897,0.38679798467950804
865,trialist,established,0.895710280511734,0.7742981139288001
866,trialist,established,0.7377114501584975,0.654320564091653
867,promo_hunter,established,0.838362868273256,0.36605801132334165
868,habitual_regular,established,0.9089402929657919,0.5559780191740078
869,trialist,new_society,0.7597788585753351,0.5674350621963791
870,promo_hunter,established,0.9078023138692198,0.2055675547936744
871,trialist,new_society,0.9647391301992204,0.4188672105563041
872,promo_hunter,new_society,0.6733463902130826,0.24672728075051187
873,promo_hunter,established,0.40357343682237407,0.4601864114401382
874,habitual_regular,new_society,0.8115982072034049,0.5977879950035543
875,trialist,new_society,0.6732527998738806,0.5553580550850593
876,power_user,established,0.8148087480794989,0.7563958966855326
877,habitual_regular,new_society,0.9493445842849629,0.6948191200543318
878,habitual_regular,established,0.6689049407825114,0.5195417265092628
879,habitual_regular,established,0.7454152349400506,0.539305996690338
880,habitual_regular,established,0.9480425221875788,0.6672504416521804
881,trialist,new_society,0.792519294676693,0.49816030502642245
882,promo_hunter,established,0.8147340108599459,0.5646021689989353
883,habitual_regular,established,0.8282097386832791,0.8607346236304233
884,trialist,established,0.9246839978976601,0.49789234587834363
885,habitual_regular,established,0.974888909325932,0.8106399350077047
886,promo_hunter,established,0.7690922626128407,0.2808726431678195
887,power_user,established,0.8981502631208584,0.9768786805297527
888,promo_hunter,new_society,0.7774847503571994,0.4761629595499494
889,power_user,established,0.8609563227692059,0.7080652668902022
890,promo_hunter,new_society,0.46325852875887846,0.38798136353888557
891,power_user,new_society,0.6763622486177333,0.8270395797061577
892,trialist,new_society,0.9395578948312939,0.6341986035727593
893,habitual_regular,established,0.8296829480488984,0.8271494221652927
894,trialist,new_society,0.5124217317070674,0.46699186972741236
895,promo_hunter,new_society,0.690921945868763,0.33309430780095794
896,habitual_regular,new_society,0.419317593206596,0.5729193261299417
897,habitual_regular,new_society,0.7930977625297321,0.7050493700975368
898,habitual_regular,established,0.8801838868736418,0.7748888342889789
899,promo_hunter,new_society,0.7241489086792116,0.32814532376792466
900,trialist,established,0.9134969899162062,0.5730366827545925
901,promo_hunter,new_society,0.9392128447214015,0.300463145903007
902,trialist,established,0.9730084300087413,0.5556151252608447
903,trialist,new_society,0.9415907512515514,0.5304825657617541
904,power_user,established,0.790208403313664,0.9633574752833419
905,trialist,established,0.815698992462506,0.5475822250035469
906,promo_hunter,new_society,0.6436811086254365,0.2670297677471608
907,habitual_regular,new_society,0.8269677267280344,0.6153597773289341
908,promo_hunter,new_society,0.7599869713267422,0.3146869053718295
909,trialist,established,0.8437472931117619,0.6589927463465857
910,promo_hunter,established,0.8915910804741626,0.21273382743662908
911,trialist,new_society,0.7008764953963188,0.6443788203525102
912,promo_hunter,established,0.8231515179235938,0.41185145205964446
913,promo_hunter,new_society,0.8642410400501704,0.21307585535086732
914,habitual_regular,new_society,0.6561412536617508,0.9155968675227282
915,trialist,new_society,0.7226331556739479,0.3432129993251327
916,habitual_regular,established,0.8814075926913746,0.6725170598551516
917,habitual_regular,established,0.8919361913277382,0.7265669816063373
918,habitual_regular,new_society,0.8726970114880123,0.5561610217476515
919,promo_hunter,new_society,0.7009208524007599,0.2929980882563748
920,trialist,established,0.6761647642264365,0.26657921184133937
921,promo_hunter,new_society,0.8471123100377549,0.38346243118705264
922,promo_hunter,new_society,0.8426003891642491,0.5704733037584586
923,habitual_regular,established,0.9259923869886412,0.5877925494410681
924,promo_hunter,established,0.8417902751115292,0.37053905136157467
925,trialist,new_society,0.7983277061660534,0.44865658959797183
926,habitual_regular,established,0.8968081584722624,0.6224642109732031
927,promo_hunter,new_society,0.6811797738298082,0.3101209969135725
928,habitual_regular,established,0.5901342911699616,0.7664767210329974
929,promo_hunter,established,0.8550125878824838,0.4235218824969983
930,habitual_regular,established,0.9172990991165026,0.45150263822560377
931,habitual_regular,established,0.8893629769648816,0.4264243134373938
932,promo_hunter,established,0.9018732607400315,0.3375322755178831
933,trialist,new_society,0.6009205892346836,0.42599181906676237
934,promo_hunter,established,0.9471899738769094,0.2749143147351762
935,habitual_regular,established,0.8479778426189741,0.6716521419401302
936,promo_hunter,established,0.7234633193938363,0.3260331072150058
937,trialist,established,0.8066356737950267,0.6706481554617484
938,habitual_regular,new_society,0.7508674112459962,0.4343269621987382
939,habitual_regular,new_society,0.9142770799517572,0.5780360039647995
940,trialist,new_society,0.8288153931274307,0.6050380144874397
941,habitual_regular,established,0.8851846457951009,0.5623437914561557
942,power_user,new_society,0.753576064412081,0.81755964918679
943,promo_hunter,established,0.5175614270562607,0.27827259576863755
944,habitual_regular,established,0.7079364662310542,0.6670495474331212
945,trialist,new_society,0.6426362922421394,0.5120698786696583
946,habitual_regular,established,0.8538152804911504,0.406319659867648
947,habitual_regular,established,0.8228183205196334,0.6326293146679092
948,trialist,new_society,0.6324750432552649,0.7673881107166055
949,trialist,new_society,0.7804970128569142,0.2918069558211677
950,promo_hunter,new_society,0.8014829017981133,0.5568389246988833
951,habitual_regular,established,0.6976217788700972,0.5090665263997353
952,habitual_regular,established,0.6158516760831184,0.4762269290979529
953,trialist,new_society,0.8393750974749927,0.2548226491892144
954,promo_hunter,new_society,0.8791842532925449,0.19174353453952234
955,trialist,established,0.9382921284350022,0.4899125243634914
956,promo_hunter,established,0.8677689360935352,0.33991614644091583
957,habitual_regular,new_society,0.47257977135382595,0.544637422001176
958,habitual_regular,established,0.7312534422940153,0.7803940384152032
959,habitual_regular,established,0.79756869729415,0.7829657503492644
960,habitual_regular,established,0.8384905449240462,0.5957312751552822
961,promo_hunter,new_society,0.7067170542788921,0.583610789618633
962,promo_hunter,new_society,0.504185006436405,0.6002136147286069
963,promo_hunter,new_society,0.7442540472286051,0.5373337870045785
964,promo_hunter,established,0.6270473208379791,0.27842548183799115
965,promo_hunter,established,0.7225845127397345,0.5794319433645123
966,promo_hunter,established,0.6949835086268281,0.4723335533683321
967,trialist,established,0.6503092289279431,0.41145215174135924
968,promo_hunter,established,0.8973611870027789,0.5122617600484268
969,habitual_regular,established,0.8798185486713832,0.7111605600884008
970,promo_hunter,new_society,0.8761712175291853,0.22056618236550155
971,habitual_regular,established,0.9488725835478073,0.6660334157113147
972,trialist,new_society,0.936643074947205,0.5668167847270189
973,promo_hunter,established,0.6992226376743595,0.4329405831934222
974,power_user,established,0.9287837849774248,0.8080221803444574
975,power_user,established,0.8652626885703091,0.7215649503135271
976,promo_hunter,established,0.8175565800921154,0.1223108147977056
977,trialist,established,0.8668364827576123,0.4352401268242056
978,promo_hunter,established,0.8198269402311769,0.1812064067801096
979,habitual_regular,established,0.573494115947883,0.7983947421848726
980,promo_hunter,new_society,0.9606153452762296,0.5308149437166866
981,habitual_regular,new_society,0.7285791230866918,0.5681574792858652
982,promo_hunter,new_society,0.6420844180120172,0.38332874302030917
983,promo_hunter,established,0.7996589487230383,0.40853446195115267
984,promo_hunter,established,0.7285497297931458,0.4643744270833454
985,habitual_regular,established,0.6497495271372535,0.7401208032246078
986,promo_hunter,new_society,0.9141433435541378,0.17301881397091354
987,habitual_regular,new_society,0.7201068006505948,0.4011534965140338
988,trialist,new_society,0.9292617965509398,0.6881107687408108
989,power_user,new_society,0.7714917076233319,0.7619764924104107
990,habitual_regular,new_society,0.7550545257217609,0.6744636401333539
991,trialist,established,0.8789666046499178,0.493629438864561
992,promo_hunter,established,0.9484450493778588,0.46404613830979613
993,habitual_regular,established,0.6591012104729264,0.5943163774067609
994,promo_hunter,new_society,0.9628146305954531,0.19314375120653313
995,promo_hunter,new_society,0.819347353425396,0.6007820890277514
996,trialist,established,0.9017882022460644,0.3461646232663571
997,habitual_regular,new_society,0.9006433100644984,0.8379054595868113
998,promo_hunter,established,0.9549136973398541,0.25945683203763553
999,power_user,established,0.8525639859617941,0.8198997550740488
1000,trialist,established,0.8515471831364749,0.4839283142901833
1001,promo_hunter,new_society,0.8645121785496122,0.20013991633270373
1002,promo_hunter,new_society,0.9335039263632916,0.6147325752756454
1003,promo_hunter,new_society,0.383161285830377,0.4453583121958412
1004,promo_hunter,established,0.6123466095766122,0.4736373281885227
1005,trialist,established,0.9205972426374981,0.5973058808706703
1006,promo_hunter,established,0.7949695805756795,0.46768796536001356
1007,habitual_regular,established,0.7317809194034137,0.5920307977989303
1008,trialist,established,0.7206230240173859,0.5040011273122936
1009,trialist,established,0.8122373580149831,0.4467767621939675
1010,promo_hunter,established,0.8086940168290419,0.1951970651344465
1011,trialist,new_society,0.9063164986142515,0.5611158589684953
1012,trialist,established,0.9096894452994905,0.23140548100501557
1013,habitual_regular,established,0.8568344904671554,0.5091460034796104
1014,promo_hunter,established,0.8816980830618947,0.1330856322216137
1015,trialist,established,0.928439950961929,0.21605081179006674
1016,habitual_regular,established,0.939186876639564,0.703022660852614
1017,trialist,new_society,0.8535102037837614,0.42037968217693067
1018,promo_hunter,established,0.8314081961074419,0.2550137181245786
1019,promo_hunter,new_society,0.7331471000544588,0.5259169231499208
1020,trialist,new_society,0.6614577003794497,0.37816956919568995
1021,habitual_regular,new_society,0.7758184997351092,0.6226388416582074
1022,habitual_regular,new_society,0.6292016699849948,0.3107174895729951
1023,promo_hunter,new_society,0.9723365546679281,0.5072671351985151
1024,trialist,new_society,0.793920215589355,0.6397748328402879
1025,trialist,new_society,0.8669556231825859,0.544728854680317
1026,trialist,established,0.8824280349123127,0.494760774624222
1027,habitual_regular,established,0.8086570924132725,0.9413715529862288
1028,promo_hunter,established,0.8653224074643869,0.43774323238510504
1029,promo_hunter,established,0.6916696336023492,0.3091249292831779
1030,promo_hunter,new_society,0.954781639257061,0.2648280584260231
1031,trialist,established,0.937779671570411,0.3112086537840148
1032,habitual_regular,new_society,0.7782890143524751,0.540406887377545
1033,promo_hunter,established,0.8933374634946348,0.1858699616956285
1034,promo_hunter,new_society,0.7122642768767917,0.28652986414456455
1035,promo_hunter,established,0.8920148965138275,0.5036846197970389
1036,trialist,new_society,0.8612613624017246,0.5613737142679597
1037,promo_hunter,established,0.7263706582405376,0.34945276235359685
1038,promo_hunter,new_society,0.8601045932027499,0.598509145786507
1039,habitual_regular,established,0.6157864160668866,0.35689152874135677
1040,trialist,new_society,0.7531824513817001,0.4072234659786503
1041,promo_hunter,established,0.5395920883575145,0.22716007059951185
1042,habitual_regular,new_society,0.7229231776832538,0.7921758317538933
1043,trialist,established,0.8844157518437057,0.4740456721034856
1044,power_user,established,0.924533497145669,0.8606731218069551
1045,habitual_regular,new_society,0.9273434018971749,0.3770232682206755
1046,promo_hunter,established,0.9210370581256876,0.7958297543778826
1047,habitual_regular,established,0.8773855547178363,0.7945043003630438
1048,habitual_regular,established,0.844068339117087,0.6376051915157681
1049,power_user,new_society,0.41963195352294286,0.5083548942562827
1050,promo_hunter,new_society,0.4282001313740609,0.2916318928750766
1051,trialist,established,0.7762341622789111,0.7450943980308283
1052,promo_hunter,established,0.8408891109772277,0.1452297383027937
1053,trialist,new_society,0.9448965504759632,0.46915692569937867
1054,trialist,established,0.7569053791804118,0.445804104408466
1055,habitual_regular,new_society,0.755002579288498,0.7426466937018058
1056,promo_hunter,established,0.8841841567591339,0.3550717991087027
1057,habitual_regular,new_society,0.884443472308919,0.3917671271976927
1058,habitual_regular,new_society,0.7649179996843792,0.8100885440995997
1059,promo_hunter,established,0.5942787184860268,0.6393226121080292
1060,promo_hunter,established,0.8793444895823885,0.2625137264601781
1061,promo_hunter,established,0.8501217235234476,0.30316091892128033
1062,trialist,established,0.9478282639150981,0.6692385274253249
1063,trialist,established,0.7953632587006362,0.5914610597999209
1064,habitual_regular,new_society,0.6278526838497167,0.5357563542197216
1065,promo_hunter,new_society,0.853394672059295,0.26446877448643175
1066,trialist,established,0.9250488448289464,0.2994448763348212
1067,promo_hunter,established,0.9307866574910423,0.2336342162718411
1068,habitual_regular,established,0.8807508501143304,0.4512719866765916
1069,habitual_regular,new_society,0.895142389735508,0.5651874200233816
1070,promo_hunter,established,0.8343365409257059,0.5027653398156677
1071,habitual_regular,established,0.9542765087689046,0.5500587955771724
1072,trialist,established,0.853036026367219,0.6655972002667342
1073,trialist,new_society,0.968565490305935,0.6351793994526674
1074,habitual_regular,established,0.8973636254426373,0.6491401564368274
1075,habitual_regular,established,0.8213053946550981,0.6333894409454014
1076,trialist,established,0.7211811739596928,0.7235785170024669
1077,trialist,new_society,0.7218319487662659,0.17178759715697714
1078,promo_hunter,established,0.6187759667615957,0.2899350466991061
1079,promo_hunter,established,0.9543405762138474,0.35525283391607687
1080,trialist,established,0.6650816344095921,0.7001077558880378
1081,promo_hunter,established,0.7424627161418507,0.42121639693911206
1082,habitual_regular,established,0.7740898809331387,0.5167985328944157
1083,habitual_regular,established,0.9265242253658061,0.8350365589952761
1084,promo_hunter,established,0.832895466580937,0.7299436872823741
1085,trialist,established,0.5345816912255242,0.25238454917406333
1086,trialist,established,0.7389599717442412,0.7359931777597654
1087,power_user,established,0.5822726678846162,0.7744908966464948
1088,habitual_regular,new_society,0.9599414900542371,0.7550127550362149
1089,trialist,established,0.826921652977498,0.5863145741912714
1090,habitual_regular,established,0.8487801938929393,0.7817326250115323
1091,promo_hunter,established,0.949861694952645,0.30811738891168167
1092,promo_hunter,established,0.8672569646749149,0.28215722655237674
1093,habitual_regular,established,0.8334289110656822,0.12626460665661687
1094,habitual_regular,established,0.8115022592447456,0.7921733398650892
1095,habitual_regular,established,0.7795504394904195,0.5055374904876442
1096,trialist,new_society,0.735095229300444,0.3831228153054826
1097,habitual_regular,new_society,0.7214368242721246,0.5277566042824217
1098,promo_hunter,established,0.7213644959436006,0.22066186698791038
1099,trialist,established,0.9617201279533377,0.5588523363318469
1100,promo_hunter,established,0.5334936782316259,0.6960705676671483
1101,habitual_regular,new_society,0.7883596119189437,0.5772146092348456
1102,promo_hunter,established,0.9668411421095197,0.4843602663825001
1103,habitual_regular,new_society,0.9214907824189407,0.40873810695328616
1104,trialist,established,0.9428824292768566,0.3784957609397815
1105,habitual_regular,new_society,0.7128451113491407,0.6706522118252619
1106,promo_hunter,established,0.7761062490962718,0.48262132359188153
1107,trialist,established,0.8263939151777097,0.5501013423748515
1108,habitual_regular,established,0.5489744511891773,0.8421638125698179
1109,trialist,new_society,0.6006001586900971,0.4791319905951389
1110,promo_hunter,established,0.8516479287134663,0.5474097241148853
1111,power_user,established,0.7248145863647852,0.9560954640623877
1112,power_user,established,0.776642857384653,0.8458549165786273
1113,habitual_regular,established,0.7125743631270985,0.7070287076875512
1114,habitual_regular,established,0.8524630674049619,0.5283990524371376
1115,habitual_regular,new_society,0.8948504424237764,0.7017508955584115
1116,trialist,established,0.6529060836682046,0.4699791912753812
1117,habitual_regular,established,0.7650706894590159,0.48665023139354546
1118,habitual_regular,established,0.750018761852468,0.5532185953318832
1119,habitual_regular,new_society,0.6978634114622733,0.5683497331640193
1120,habitual_regular,established,0.7381348632245448,0.4656557784234583
1121,trialist,new_society,0.796420138632039,0.7484775491374791
1122,promo_hunter,new_society,0.8771661151730089,0.07693485624777847
1123,habitual_regular,new_society,0.8285522935941065,0.5629067078546253
1124,power_user,established,0.9169279512300451,0.8228686325709403
1125,promo_hunter,new_society,0.965365694981913,0.21310294971679794
1126,trialist,established,0.8837909015209475,0.6276911565212708
1127,habitual_regular,established,0.8701319273680032,0.6818292951945337
1128,trialist,established,0.8274888527725255,0.37293232871892446
1129,trialist,established,0.9478607916452882,0.4422604665872685
1130,promo_hunter,established,0.7454681429867214,0.39107361764800913
1131,trialist,new_society,0.5175536604669828,0.4444926215058809
1132,trialist,new_society,0.6107475407873839,0.7066532091034136
1133,trialist,new_society,0.9674489249136035,0.5756436020039324
1134,power_user,established,0.9383109120807797,0.9726874531235746
1135,habitual_regular,established,0.7154484080620528,0.4396224411330428
1136,trialist,established,0.8827211185861814,0.8037242404125223
1137,power_user,established,0.7643960684032196,0.7914452485253815
1138,promo_hunter,established,0.727008380431256,0.2832293350934714
1139,promo_hunter,established,0.7197527124903724,0.28113037900315985
1140,promo_hunter,new_society,0.9494107885033009,0.17197335839258435
1141,promo_hunter,established,0.8664961746400187,0.39486669225501886
1142,trialist,established,0.5955501774224998,0.2615393884503179
1143,promo_hunter,new_society,0.9165458549584479,0.36752415706781677
1144,trialist,new_society,0.9501190297535905,0.4802362853204024
1145,power_user,established,0.9310155469319665,0.6393684675696414
1146,promo_hunter,new_society,0.9119278949000755,0.2460026887053693
1147,trialist,established,0.9581404252698313,0.4313326171110865
1148,trialist,new_society,0.8484062514338326,0.44601147114622525
1149,promo_hunter,established,0.6631619929678519,0.30236976129231075
1150,trialist,established,0.7960981210332595,0.5686944155776488
1151,promo_hunter,new_society,0.9066625389555614,0.16144938318041216
1152,habitual_regular,established,0.8495028083840384,0.48039745723271365
1153,habitual_regular,established,0.968580722268511,0.8464863544104495
1154,promo_hunter,new_society,0.8588178475751547,0.5825823438024962
1155,habitual_regular,new_society,0.8139024056107216,0.5609322011630833
1156,promo_hunter,established,0.6228340216629837,0.18751025990675652
1157,habitual_regular,new_society,0.9135058282443762,0.6862280249971677
1158,habitual_regular,new_society,0.8642062354541163,0.4629263384641061
1159,habitual_regular,established,0.6830317245197164,0.4731327482808291
1160,promo_hunter,established,0.8338858275588988,0.20234169645346198
1161,promo_hunter,new_society,0.6852700673821926,0.6503329325498491
1162,promo_hunter,established,0.6787257646538308,0.31690336344507636
1163,habitual_regular,established,0.6906966167209115,0.667278619060683
1164,trialist,established,0.7865394145229451,0.4912595587262565
1165,promo_hunter,established,0.9158801604314813,0.23852362299525762
1166,habitual_regular,new_society,0.9579953733006299,0.8324783161072383
1167,trialist,new_society,0.8911141456694939,0.5088254812443151
1168,trialist,established,0.7901522609898215,0.4723256878433017
1169,power_user,new_society,0.6849749638285381,0.7442136606913589
1170,promo_hunter,new_society,0.6903965168597763,0.5050882977376042
1171,promo_hunter,new_society,0.9919052892075662,0.3520088414622992
1172,habitual_regular,new_society,0.826791518565592,0.4472622734443352
1173,trialist,new_society,0.8813875217734594,0.4025154359795481
1174,promo_hunter,established,0.9455745916151361,0.190095884029034
1175,habitual_regular,new_society,0.8228340770679471,0.7735311444304206
1176,power_user,new_society,0.6907788198643898,0.7216600810050637
1177,trialist,new_society,0.8737478541463951,0.7163465551145293
1178,promo_hunter,established,0.815268974936296,0.7697062270850147
1179,habitual_regular,new_society,0.8968455064570705,0.528119028910848
1180,power_user,established,0.9213740258142968,0.8080171888258328
1181,habitual_regular,new_society,0.8382753489535407,0.5446724295575351
1182,power_user,new_society,0.8926999507617287,0.8781492489785283
1183,promo_hunter,new_society,0.683677530585024,0.43386947194985576
1184,trialist,new_society,0.8340065091376895,0.6267959877396522
1185,trialist,new_society,0.6557117853438784,0.2915945457984532
1186,trialist,new_society,0.5830975590750429,0.6033426935323355
1187,trialist,new_society,0.5344852288304437,0.3769810260703637
1188,promo_hunter,new_society,0.5316480101733668,0.5834952852587182
1189,habitual_regular,new_society,0.759826243204897,0.6259605003493743
1190,trialist,new_society,0.931142369738581,0.6426774478977498
1191,habitual_regular,established,0.6436259889719378,0.5596444694533038
1192,trialist,new_society,0.9029904946170554,0.53819093354578
1193,promo_hunter,new_society,0.6160394983446621,0.2319485438236309
1194,power_user,established,0.7862612758560681,0.5646486287572545
1195,habitual_regular,established,0.6019984284469163,0.6467143715615054
1196,trialist,established,0.9572886466983765,0.44537037150734954
1197,habitual_regular,established,0.7671378871274185,0.9554185233127204
1198,trialist,established,0.8622782500779808,0.40523524059345745
1199,promo_hunter,established,0.8844608422816167,0.5974363256776366
1200,habitual_regular,established,0.9377905990743461,0.6967052005093638
1201,promo_hunter,new_society,0.741075394582495,0.5168687078024158
1202,trialist,new_society,0.6498399834388053,0.7826933770226199
1203,habitual_regular,established,0.8539435583536223,0.5479975501802091
1204,trialist,established,0.7824857972511402,0.2992103539688277
1205,promo_hunter,established,0.8888561099929028,0.4060575667922302
1206,power_user,new_society,0.7061531655932999,0.699396904878959
1207,power_user,new_society,0.9588168321600296,0.5708224273020216
1208,trialist,established,0.9170009377392043,0.7222990868342968
1209,trialist,established,0.823839420051683,0.33243371697137014
1210,promo_hunter,new_society,0.6269633258746728,0.44037003804588054
1211,power_user,established,0.6288464341443109,0.7889446106524635
1212,promo_hunter,established,0.9136653964441657,0.26037501804822444
1213,habitual_regular,new_society,0.7709805304929275,0.7493145394873826
1214,promo_hunter,new_society,0.7628998410377498,0.21668121253121128
1215,power_user,established,0.6372519945777475,0.6831710447619291
1216,trialist,established,0.8857971096728657,0.38486910288433257
1217,habitual_regular,established,0.7550265202137615,0.7832414232550018
1218,promo_hunter,established,0.8061736436996414,0.38705612727116556
1219,promo_hunter,established,0.6944126720326198,0.6862549713238107
1220,trialist,established,0.6695484180606419,0.318884773899251
1221,habitual_regular,established,0.7891518311888296,0.6786873834926673
1222,habitual_regular,established,0.9169191360489837,0.4648543624937087
1223,habitual_regular,established,0.9177368755280272,0.6447450606112375
1224,promo_hunter,established,0.6544398911581302,0.3942239953593754
1225,promo_hunter,established,0.6622054526271561,0.35077220595184994
1226,promo_hunter,established,0.7480055783177328,0.5193156677492822
1227,promo_hunter,established,0.5315381799234503,0.39780680467987867
1228,habitual_regular,established,0.7933788288382306,0.6538814914783898
1229,habitual_regular,established,0.7669595485396803,0.5233649699479305
1230,promo_hunter,established,0.6110639121801089,0.6340497946430868
1231,promo_hunter,new_society,0.6408655146859371,0.3787225031439857
1232,habitual_regular,new_society,0.6243777257607681,0.21276547303443502
1233,trialist,established,0.6961021208003766,0.5801520193197502
1234,promo_hunter,new_society,0.922514883437432,0.4923996031979723
1235,habitual_regular,established,0.7459157892570288,0.4554959554534452
